Encoding,2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0
DDHI,0.3333333333333335,0.4455818965517243,0.5182863113897599,0.5921336206896555,0.6823406478578895,0.71488645920942,0.755938697318008,0.8141762452107284,0.8291536050156744,0.9200928381962867,0.9137931034482769,0.9137931034482769,0.9137931034482769
DRES,0.4137931034482761,0.38208128078817755,0.4583828775267542,0.5495073891625618,0.636116152450091,0.7365067466266869,0.7604355716878406,0.7829501915708816,0.8425287356321844,0.930773249738767,0.9310344827586207,0.9310344827586207,0.9310344827586207
Random Baseline,0.26926977687626824,0.2565592203898052,0.39206896551724163,0.38044464609800377,0.43318965517241415,0.5435748922413797,0.6000236183278227,0.6785775862068969,0.7205172413793106,0.7595819895807496,0.7983750930290254,0.7988580971294461,0.7957212493229828
