Encoding,2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0
DDHI - 2,0.4356321839080462,0.45770474137931055,0.5217785843920147,0.5802545155993436,0.6551724137931038,0.697916666666667,0.7121566335476334,0.8137605725439171,0.8923465096719937,0.8965517241379315,0.9310344827586207,0.9310344827586207,0.9310344827586207
DDHI - 4,0.3114942528735634,0.41712382445141094,0.49507389162561616,0.617610837438424,0.6785201149425291,0.6773627075351217,0.7555418719211827,0.8478379857690207,0.89080459770115,0.9221264367816094,0.9310344827586207,0.9310344827586207,0.9310344827586207
DDHI - 58,0.38859416445623374,0.4854525862068968,0.5280970625798214,0.5647335423197495,0.5919540229885061,0.6986074270557033,0.740334378265413,0.769056261343013,0.8771551724137936,0.8709677419354843,0.9310344827586207,0.9310344827586207,0.9310344827586207
DDHI - 6,0.36368534482758635,0.45197044334975395,0.5107758620689659,0.6206896551724141,0.637023593466425,0.7056194125159646,0.7586206896551728,0.8099753694581284,0.8726790450928387,0.9310344827586207,0.9310344827586207,0.9310344827586207,0.9310344827586207
DDHI - 8,0.3624521072796937,0.39100985221674894,0.5232758620689658,0.6014065335753179,0.6503831417624525,0.7142241379310349,0.7522988505747129,0.8058687002652524,0.8309386973180081,0.8988005997001505,0.9310344827586207,0.9310344827586207,0.9310344827586207
